path,sentence
record_smarthome_7000037_2511.wav,เพิ่มความร้อนเครื่องทำน้ำอุ่นหนึ่งองศาเซลเซียส
record_smarthome_7000041_470.wav,ปิดปล่องดูดควัน
record_smarthome_7000023_1328.wav,เปิดช่องระบายอากาศข้างล่าง
record_smarthome_7000043_1664.wav,เปิดพัดลมในห้องโถง
record_smarthome_7000043_1420.wav,เปิดน้ำที่จอดรถ
record_smarthome_7000026_2535.wav,เพิ่มอุณหภูมิห้องน้ำให้อุ่นขึ้นอีกสามองศาเซลเซียส
record_smarthome_7000043_2089.wav,เปิดเสียงฝนตกหน่อย
record_smarthome_7000022_1847.wav,เปิดเครื่องฆ่าเชื้อภาชนะ
record_smarthome_7000020_1703.wav,เปิดระบบคลื่นเสียงกำจัดแมลงในห้องเก็บของ
record_smarthome_7000021_2506.wav,เปิดไมโครเวฟอุ่นอาหารสามสิบวินาที
record_smarthome_7000042_1218.wav,เปลี่ยนสีไฟเต้นระบำ
record_smarthome_7000044_2457.wav,เปิดไฟโรงรถให้หน่อยนะ
record_smarthome_7000023_1095.wav,อีกสิบนาทีเปิดพัดลมให้หน่อยนะ
record_smarthome_7000025_1653.wav,เปิดพัดลมในที่จอดรถ
record_smarthome_7000050_1132.wav,อ่านวันหมดอายุผลิตภัณฑ์นี้ให้หน่อย
record_smarthome_7000031_1371.wav,เปิดทีวีช่องเจ็ด
record_smarthome_7000021_1736.wav,เปิดระบบแจ้งเตือนและตรวจจับการกระแทก
record_smarthome_7000026_878.wav,ปิดไฟในห้องครัวอีกสามสิบนาที
record_smarthome_7000027_1738.wav,เปิดรั้ว
record_smarthome_7000019_1172.wav,เบาความแรงพัดลมสองระดับหน่อย
record_smarthome_7000022_1079.wav,อีกสามนาทีปิดน้ำ
record_smarthome_7000039_2356.wav,เปิดไฟสีเหลืองในตู้
record_smarthome_7000054_685.wav,ปิดเสียงโทรทัศน์
record_smarthome_7000018_386.wav,ปิดทีวีในอีกสิบนาที
record_smarthome_7000042_2004.wav,เปิดเตาไฟฟ้าอุณหภูมิหนึ่งร้อยหกสิบองศาเซลเซียส
record_smarthome_7000031_2056.wav,เปิดเพลงเบาเบาหนึ่งชั่วโมง
record_smarthome_7000053_1832.wav,เปิดเก้าอี้นวดอัตโนมัติ
record_smarthome_7000036_680.wav,ปิดเพลงให้หน่อย
record_smarthome_7000018_253.wav,ปรับระดับน้ำให้เหมาะกับการอาบน้ำ
record_smarthome_7000016_1047.wav,หรี่ไฟห้องครัว
record_smarthome_7000053_308.wav,ปรับแสงไฟให้สว่างขึ้น
record_smarthome_7000037_2368.wav,เปิดไฟหน้าบ้าน
record_smarthome_7000053_969.wav,ลดเสียงโทรทัศน์
record_smarthome_7000019_1972.wav,เปิดเครื่องแปรงสีฟันพร้อมปรับโหมดดูแลเหงือก
record_smarthome_7000026_1804.wav,เปิดหน้าต่างฝั่งตะวันออก
record_smarthome_7000040_1682.wav,เปิดม่านทึบกลางห้อง
record_smarthome_7000040_1745.wav,เปิดรายการทอล์คโชว์
record_smarthome_7000039_1257.wav,เปลี่ยนไฟเป็นโหมดสว่าง
record_smarthome_7000040_1698.wav,เปิดระบบกล้องวงจรปิดบริเวณที่จอดรถทีเพื่อความปลอดภัย
record_smarthome_7000022_2614.wav,โทรสั่งพิซซ่าหนึ่งหนึ่งหนึ่งสอง
record_smarthome_7000021_2187.wav,เปิดโทรทัศน์
record_smarthome_7000040_891.wav,ปิดไฟในห้องอาหารในอีกยี่สิบห้านาที
record_smarthome_7000042_1461.wav,เปิดน้ำอุ่นใส่อ่างอาบน้ำ
record_smarthome_7000053_934.wav,ลดความแรงน้ำ
record_smarthome_7000028_606.wav,ปิดเครื่องดูดควันในอีกสิบนาที
record_smarthome_7000016_2282.wav,เปิดไฟทันทีที่เดินเข้าห้องครัว
record_smarthome_7000027_1137.wav,เข้าเว็บให้ฉันที
record_smarthome_7000031_882.wav,ปิดไฟในห้องนั่งเล่น
record_smarthome_7000038_1053.wav,หรี่ไฟในห้องเก็บของ
record_smarthome_7000019_2626.wav,โทรหารถพยาบาลด่วนเลย
record_smarthome_7000044_339.wav,ปล่อยน้ำในอ่าง
record_smarthome_7000034_1302.wav,เปิดก๊อกน้ำอุ่น
record_smarthome_7000051_1044.wav,หรี่ไฟ
record_smarthome_7000032_2604.wav,แจ้งเตือนเมื่อฉันลืมปิดน้ำ
record_smarthome_7000019_242.wav,ปรับระดับของเก้าอี้ไฟฟ้าให้แรงขึ้น
record_smarthome_7000043_2496.wav,เปิดไฟให้สว่างกว่านี้
record_smarthome_7000020_2084.wav,เปิดเสียงทะเลให้หน่อย
record_smarthome_7000052_1526.wav,เปิดประตูห้องเก็บของ
record_smarthome_7000044_258.wav,ปรับระดับเครื่องทำน้ำอุ่นไปที่ระดับกลาง
record_smarthome_7000040_1857.wav,เปิดเครื่องดูดควัน
record_smarthome_7000023_424.wav,ปิดน้ำเมื่อฉันพูดว่าปิดน้ำ
record_smarthome_7000031_721.wav,ปิดแอร์ในห้านาที
record_smarthome_7000034_1491.wav,เปิดบันทึกกล้องวงจรปิด
record_smarthome_7000044_338.wav,ปล่อยน้ำออกจากอ่างอาบน้ำ
record_smarthome_7000022_1784.wav,เปิดสัญญาณกันขโมย
record_smarthome_7000019_17.wav,กดเบอร์หนึ่งหนึ่งหกเก้าแล้วโทรออกด้วย
record_smarthome_7000016_657.wav,ปิดเตาอบในห้องครัวให้หน่อย
record_smarthome_7000020_1574.wav,เปิดฝักบัวในอีกสิบนาที
record_smarthome_7000029_200.wav,ทำความสะอาดเตาอบเดี๋ยวนี้
record_smarthome_7000018_2033.wav,เปิดเพลงผ่อนคลาย
record_smarthome_7000050_475.wav,ปิดผ้าม่านห้องอาบน้ำ
record_smarthome_7000028_2360.wav,เปิดไฟหนึ่งดวง
record_smarthome_7000051_866.wav,ปิดไฟโรงจอดรถ
record_smarthome_7000042_420.wav,ปิดน้ำอ่างล้างจาน
record_smarthome_7000031_1639.wav,เปิดพัดลมเบอร์หนึ่ง
record_smarthome_7000036_606.wav,ปิดเครื่องดูดควันในอีกสิบนาที
record_smarthome_7000037_214.wav,นึ่งปลาสิบนาทีค่ะ
record_smarthome_7000020_406.wav,ปิดน้ำที่อ่างล้างจานในอีกสิบนาที
record_smarthome_7000033_2453.wav,เปิดไฟโรงจอดรถในอีกห้านาที
record_smarthome_7000034_537.wav,ปิดม่าน
record_smarthome_7000032_116.wav,ซักผ้าโหมดถนอมผ้า
record_smarthome_7000041_708.wav,ปิดแอร์ห้องเก็บของในอีกสิบห้านาที
record_smarthome_7000043_1539.wav,เปิดประตูโรงเก็บรถเดี๋ยวนี้
record_smarthome_7000016_664.wav,ปิดเตาไฟฟ้า
record_smarthome_7000041_2121.wav,เปิดแอร์ยี่สิบห้าองศาเซลเซียสในห้องเก็บของให้หน่อยนะ
record_smarthome_7000029_2101.wav,เปิดแอร์ตัวที่หนึ่ง
record_smarthome_7000037_2546.wav,เพิ่มเสียงทีวีหนึ่งระดับ
record_smarthome_7000044_1083.wav,อีกสามสิบนาทีปิดไฟห้องนั่งเล่นด้วยนะ
record_smarthome_7000054_73.wav,ช่วยปิดทีวีตอนนี้เลย
record_smarthome_7000018_1145.wav,เชื่อลำโพงกับโทรทัศน์
record_smarthome_7000026_1421.wav,เปิดน้ำที่ฝักบัวให้หน่อยจะอาบน้ำแล้ว
record_smarthome_7000041_1248.wav,เปลี่ยนไฟที่จอดรถเป็นสีฟ้า
record_smarthome_7000018_2348.wav,เปิดไฟสว่างที่สุด
record_smarthome_7000017_533.wav,ปิดพัดลมในโรงจอดรถ
record_smarthome_7000019_1947.wav,เปิดเครื่องระบายอากาศ
record_smarthome_7000037_2113.wav,เปิดแอร์ทุกครั้งเมื่อเข้าไปในห้อง
record_smarthome_7000039_990.wav,ล็อกประตูทั้งหมดในห้องนั่งเล่น
record_smarthome_7000039_1868.wav,เปิดเครื่องดูดควันในอีกห้านาที
record_smarthome_7000038_1130.wav,อ่านฉลากผลิตภัณฑ์นี้ให้หน่อย
record_smarthome_7000020_1280.wav,เปิดกล้องวงจรปิดโรงจอดรถ
record_smarthome_7000029_79.wav,ช่วยปิดพัดลมห้องเก็บของในอีกสองนาที
record_smarthome_7000025_1019.wav,วิดีโอคอลหาภรรยาให้หน่อย
record_smarthome_7000018_647.wav,ปิดเครื่องสูบลม
record_smarthome_7000044_1657.wav,เปิดพัดลมในห้องครัว
record_smarthome_7000027_1652.wav,เปิดพัดลมโหมดส่าย
record_smarthome_7000051_2500.wav,เปิดไฟไว้สิบห้านาที
record_smarthome_7000040_116.wav,ซักผ้าโหมดถนอมผ้า
record_smarthome_7000031_2539.wav,เพิ่มอุณหภูมิเครื่องปรับอากาศในห้องอาหารเป็นยี่สิบเจ็ดองศาเซลเซียส
record_smarthome_7000041_640.wav,ปิดเครื่องฟอกอากาศให้หน่อย
record_smarthome_7000050_1437.wav,เปิดน้ำร้อนให้ฉันที
record_smarthome_7000042_2226.wav,เปิดใช้ระบบสัญญาณเตือนภัย
record_smarthome_7000035_1387.wav,เปิดทีวีในห้องอาหาร
record_smarthome_7000022_1739.wav,เปิดรั้วที่จอดรถอีกห้านาที
record_smarthome_7000023_132.wav,ตรวจสอบระดับด้านความปลอดภัยที่จอดรถในอีกสิบนาที
record_smarthome_7000037_1361.wav,เปิดทีวีช่องสองร้อยให้หน่อย
record_smarthome_7000052_237.wav,ปรับพัดลมส่ายให้หน่อยฉันหนาว
record_smarthome_7000029_118.wav,ดูดควันทำอาหารหน่อย
record_smarthome_7000042_2584.wav,เลือกเพลงจังหวะเร็วให้ฉันที
record_smarthome_7000052_1423.wav,เปิดน้ำที่อ่างล้างจาน
record_smarthome_7000043_1546.wav,เปิดปล่องควันดูดอากาศ
record_smarthome_7000042_2564.wav,เพิ่มแรงดูดของเครื่องระบายอากาศให้หน่อย
record_smarthome_7000022_2202.wav,เปิดโหมดตีฟอง
record_smarthome_7000034_2473.wav,เปิดไฟในห้องครัวได้เลย
record_smarthome_7000054_721.wav,ปิดแอร์ในห้านาที
record_smarthome_7000038_1323.wav,เปิดช่องยี่สิบห้าหน่อยคะ
record_smarthome_7000034_1461.wav,เปิดน้ำอุ่นใส่อ่างอาบน้ำ
record_smarthome_7000018_1512.wav,เปิดประตูบ้านให้ฉันที
record_smarthome_7000054_1075.wav,อีกยี่สิบห้านาทีปิดไฟนะ
record_smarthome_7000019_1944.wav,เปิดเครื่องฟอกอากาศให้หน่อย
record_smarthome_7000050_1682.wav,เปิดม่านทึบกลางห้อง
record_smarthome_7000029_1457.wav,เปิดน้ำอุ่นในอีกห้านาที
record_smarthome_7000023_2530.wav,เพิ่มระดับแสงสว่าง
record_smarthome_7000021_496.wav,ปิดพัดลมระบายอากาศในอีกสิบห้านาที
record_smarthome_7000034_1066.wav,อากาศร้อนมากเปิดแอร์ให้ฉันหน่อย
record_smarthome_7000021_923.wav,ระบายน้ำในอ่าง
record_smarthome_7000040_124.wav,ดูดฝุ่นในห้องครัว
record_smarthome_7000054_58.wav,ฉันอยากดูข่าวพระบิดา
record_smarthome_7000019_2486.wav,เปิดไฟในห้องอาหารให้ฉันหน่อย
record_smarthome_7000037_1647.wav,เปิดพัดลมเพื่อระบายอากาศทุกเที่ยง
record_smarthome_7000019_1582.wav,เปิดพัดลม
record_smarthome_7000022_1833.wav,เปิดเครื่องกดยาสีฟันหน่อย
record_smarthome_7000031_229.wav,ปรับน้ำชำระเป็นน้ำอุ่น
record_smarthome_7000044_188.wav,ต้มน้ำร้อน
record_smarthome_7000040_289.wav,ปรับอุณหภูมิแอร์ให้เพิ่มขึ้นอีกสามองศาเซลเซียส
record_smarthome_7000019_260.wav,ปรับระดับแรงดันน้ำเพิ่มขึ้น
record_smarthome_7000028_956.wav,ลดอุณหภูมิแอร์หนึ่งองศาเซลเซียส
record_smarthome_7000028_1816.wav,เปิดหน้าต่างห้องเก็บของในอีกห้านาที
record_smarthome_7000022_1901.wav,เปิดเครื่องทำความสะอาดแว่น
record_smarthome_7000033_1219.wav,เปลี่ยนสีไฟเป็นสีขาว
record_smarthome_7000029_923.wav,ระบายน้ำในอ่าง
record_smarthome_7000028_1005.wav,ล็อกห้องจอดรถ
record_smarthome_7000051_1594.wav,เปิดพัดลมทุกตัวหน่อย
record_smarthome_7000020_1779.wav,เปิดวิทยุในห้องอาหารให้หน่อย
record_smarthome_7000020_2351.wav,เปิดไฟสำหรับอ่านหนังสือ
record_smarthome_7000027_2066.wav,เปิดเพลงในห้องครัว
record_smarthome_7000036_2533.wav,เพิ่มอุณหภูมิน้ำร้อนยี่สิบแปดองศา
record_smarthome_7000028_251.wav,ปรับระดับน้ำสูงขึ้น
record_smarthome_7000027_1706.wav,เปิดระบบดูดควัน
record_smarthome_7000035_2300.wav,เปิดไฟที่จอดรถทั้งหมด
record_smarthome_7000032_2489.wav,เปิดไฟในห้องเก็บของให้ฉันหน่อย
record_smarthome_7000025_937.wav,ลดระดับความสว่างให้หน่อย
record_smarthome_7000037_1304.wav,เปิดก๊อกน้ำอ่างล้างหน้าในห้องน้ำให้หน่อย
record_smarthome_7000025_1598.wav,เปิดพัดลมระบายอากาศ
record_smarthome_7000038_31.wav,ขยายหน้าจอโทรทัศน์
record_smarthome_7000042_13.wav,กดน้ำหนึ่งลิตร
record_smarthome_7000040_1359.wav,เปิดทีวีช่องวันที
record_smarthome_7000040_1445.wav,เปิดน้ำอุณหภูมิสี่สิบห้าองศาเซลเซียส
record_smarthome_7000038_2484.wav,เปิดไฟในห้องอาหาร
record_smarthome_7000025_1468.wav,เปิดน้ำอ่างล้างหน้าในอีกห้านาที
record_smarthome_7000029_1786.wav,เปิดสัญญาณกันขโมยประตูหน้าบ้าน
record_smarthome_7000044_2609.wav,แจ้งเตือนเวลาในการอาบน้ำ
record_smarthome_7000038_1663.wav,เปิดพัดลมในห้องเก็บของเบอร์หนึ่ง
record_smarthome_7000041_1217.wav,เปลี่ยนสีไฟห้องน้ำเป็นสีฟ้า
record_smarthome_7000043_793.wav,ปิดไฟทุกดวง
record_smarthome_7000025_486.wav,ปิดพัดลมดูดอากาศภายในหนึ่งนาที
record_smarthome_7000023_2307.wav,เปิดไฟที่จอดรถเวลาสิบแปดนาฬิกาจุดศูนย์นาที
record_smarthome_7000016_456.wav,ปิดประตูห้องเก็บของตอนนี้
record_smarthome_7000019_2114.wav,เปิดแอร์ภายในห้องครัว
record_smarthome_7000016_1959.wav,เปิดเครื่องออกกำลังกาย
record_smarthome_7000050_738.wav,ปิดโทรทัศน์ในอีกห้านาที
record_smarthome_7000018_1654.wav,เปิดพัดลมในที่ทำงาน
record_smarthome_7000044_1358.wav,เปิดทีวีช่องยี่สิบเก้าให้หน่อย
record_smarthome_7000033_1886.wav,เปิดเครื่องดูดอากาศในห้องครัวหน่อย
record_smarthome_7000033_115.wav,ซักผ้าอัตโนมัติ
record_smarthome_7000025_1312.wav,เปิดข่าว
record_smarthome_7000044_2171.wav,เปิดแอร์ให้ฉันยี่สิบสามองศาเซลเซียส
record_smarthome_7000027_560.wav,ปิดระบบนวดที่โซฟาตอนนี้
record_smarthome_7000035_889.wav,ปิดไฟในห้องน้ำในอีกห้านาที
record_smarthome_7000016_2619.wav,โทรหาคุณพ่อที
record_smarthome_7000038_1295.wav,เปิดก๊อกน้ำ
record_smarthome_7000033_656.wav,ปิดเตาอบเดี๋ยวนี้
record_smarthome_7000028_1035.wav,ส่งเสียงเตือนเมื่อฉันขาดออกซิเจน
record_smarthome_7000037_2034.wav,เปิดเพลงผ่อนคลายในห้องนั่งเล่นหน่อย
record_smarthome_7000050_1199.wav,เปลี่ยนช่องยี่สิบเจ็ด
record_smarthome_7000017_1064.wav,อัพเดตข่าวล่าสุด
record_smarthome_7000038_1044.wav,หรี่ไฟ
record_smarthome_7000038_1724.wav,เปิดระบบระบายอากาศห้องเก็บของ
record_smarthome_7000054_1155.wav,เตือนกินข้าวเมื่อถึงตอนเที่ยง
record_smarthome_7000042_491.wav,ปิดพัดลมปรับอากาศ
record_smarthome_7000022_1995.wav,เปิดเตาแก๊สระดับเบา
record_smarthome_7000044_1703.wav,เปิดระบบคลื่นเสียงกำจัดแมลงในห้องเก็บของ
record_smarthome_7000050_2288.wav,เปิดไฟทางเดิน
record_smarthome_7000018_180.wav,ตั้งเวลาเปิดไฟห้องเก็บของเวลาสิบแปดนาฬิกา
record_smarthome_7000032_2364.wav,เปิดไฟหน้ากระจกในอีกสองนาที
record_smarthome_7000038_1791.wav,เปิดสัญญาณเตือนเมื่อมีผู้บุกรุก
record_smarthome_7000036_2296.wav,เปิดไฟที่กระจก
record_smarthome_7000040_2489.wav,เปิดไฟในห้องเก็บของให้ฉันหน่อย
record_smarthome_7000043_1292.wav,เปิดก๊อกน้ำที่อ่างล้างหน้า
record_smarthome_7000038_2554.wav,เพิ่มเสียงลำโพงขึ้นอีกสามเปอร์เซ็นต์
record_smarthome_7000031_1974.wav,เปิดเครื่องให้ความชื้นหน่อย
record_smarthome_7000020_479.wav,ปิดฝักบัวห้องน้ำให้ฉันหน่อย
record_smarthome_7000042_1355.wav,เปิดทีวีช่องข่าว
record_smarthome_7000019_282.wav,ปรับอุณหภูมิเตาอบ
record_smarthome_7000038_78.wav,ช่วยปิดผ้าม่านห้องนั่งเล่นด้วยนะ
record_smarthome_7000042_306.wav,ปรับแสงไฟเพื่ออ่านหนังสือ
record_smarthome_7000043_272.wav,ปรับอุณหภูมิน้ำสามสิบองศาเซลเซียสให้ฉันหน่อย
record_smarthome_7000017_1711.wav,เปิดระบบทำน้ำแข็งในตู้เย็น
record_smarthome_7000041_733.wav,ปิดโคมไฟทำงาน
record_smarthome_7000017_1545.wav,เปิดประตูให้หน่อย
record_smarthome_7000053_1724.wav,เปิดระบบระบายอากาศห้องเก็บของ
record_smarthome_7000034_1782.wav,เปิดสวิตช์ไฟ
record_smarthome_7000050_936.wav,ลดระดับความสว่างของหลอดไฟ
record_smarthome_7000039_2448.wav,เปิดไฟโต๊ะอ่านหนังสือ
record_smarthome_7000043_48.wav,จดตามที่พูด
record_smarthome_7000039_2594.wav,เล่นเพลงถัดไป
record_smarthome_7000029_457.wav,ปิดประตูห้องเก็บของเมื่อฉันเดินออกจากห้อง
record_smarthome_7000033_1665.wav,เปิดพัดลมในอีกสองนาที
record_smarthome_7000054_2617.wav,โทรหน่วยแพทย์ฉุกเฉินหนึ่งหกหกเก้า
record_smarthome_7000029_1151.wav,เช็ดไอน้ำที่กระจก
record_smarthome_7000034_1189.wav,เบาไฟลงเล็กน้อย
record_smarthome_7000036_571.wav,ปิดลำโพงให้หน่อย
record_smarthome_7000027_2585.wav,เลือกเล่นเพลย์ลิสต์ชื่อเก๋าเก๋า
record_smarthome_7000026_2569.wav,เพิ่มแอร์สององศาเซลเซียส
record_smarthome_7000036_2086.wav,เปิดเสียงนกร้อง
record_smarthome_7000031_2356.wav,เปิดไฟสีเหลืองในตู้
record_smarthome_7000023_423.wav,ปิดน้ำเดี๋ยวนี้
record_smarthome_7000054_1708.wav,เปิดระบบตรวจจับความเคลื่อนไหวห้องนั่งเล่นเวลายี่สิบสองนาฬิกา
record_smarthome_7000025_95.wav,ช่วยเปิดม่านในห้องครัวอีกห้านาที
record_smarthome_7000016_269.wav,ปรับอุณหภูมิตู้เย็นให้เย็นที่สุด
record_smarthome_7000053_2427.wav,เปิดไฟอัตโนมัติทันทีเมื่อประตูปิด
record_smarthome_7000023_433.wav,ปิดประตูทางออกข้างหลัง
record_smarthome_7000026_417.wav,ปิดน้ำอุ่น
record_smarthome_7000051_21.wav,กรุณาปิดไฟในห้องเก็บของให้ฉันหน่อยนะ
record_smarthome_7000027_988.wav,ล็อกประตู
record_smarthome_7000031_1198.wav,เปลี่ยนช่องทีวีให้ฉันตอนนี้
record_smarthome_7000025_1991.wav,เปิดเตาแก๊ส
record_smarthome_7000031_450.wav,ปิดประตูห้องนั่งเล่นในอีกสิบห้านาที
record_smarthome_7000052_148.wav,ตั้งนาฬิกาปลุกตอนหกโมงครึ่ง
record_smarthome_7000050_1272.wav,เปิดกล้องวงจรปิดห้องครัว
record_smarthome_7000020_10.wav,กดน้ำชักโครก
record_smarthome_7000039_2645.wav,ใช้ระบบเปิดปิดไฟอัตโนมัติ
record_smarthome_7000036_1574.wav,เปิดฝักบัวในอีกสิบนาที
record_smarthome_7000037_457.wav,ปิดประตูห้องเก็บของเมื่อฉันเดินออกจากห้อง
record_smarthome_7000037_592.wav,ปิดหน้าต่างให้ฉันหน่อย
record_smarthome_7000036_1659.wav,เปิดพัดลมในห้องน้ำ
record_smarthome_7000052_597.wav,ปิดเครื่องกรองอากาศอีกสิบห้านาที
record_smarthome_7000028_2488.wav,เปิดไฟในห้องเก็บของหน่อยจะหากระเป๋าเก่า
record_smarthome_7000028_30.wav,กำจัดควันในห้องครัว
record_smarthome_7000039_1458.wav,เปิดน้ำอุ่นในอ่างอาบน้ำความร้อนสามสิบห้าองศาเซลเซียสให้เต็มอ่าง
record_smarthome_7000018_1817.wav,เปิดหน้าต่างอัตโนมัติเมื่อมีควัน
record_smarthome_7000036_1753.wav,เปิดรายการแข่งทำอาหาร
record_smarthome_7000035_938.wav,ลดระดับความแรงของน้ำ
record_smarthome_7000027_33.wav,ขอน้ำอุ่นอุณหภูมิสี่สิบห้าองศาเซลเซียส
record_smarthome_7000032_1929.wav,เปิดเครื่องปั่นทำน้ำผลไม้
record_smarthome_7000021_1469.wav,เปิดน้ำอ่างอาบน้ำห้องน้ำให้หน่อย
record_smarthome_7000021_2101.wav,เปิดแอร์ตัวที่หนึ่ง
record_smarthome_7000033_2219.wav,เปิดใช้งานอุปกรณ์ตรวจจับควันไฟและภาวะขาดออกซิเจน
record_smarthome_7000018_2057.wav,เปิดเพลงเพลย์ลิสต์ที่สาม
record_smarthome_7000027_895.wav,ปิดไฟในห้องเก็บของในอีกสิบห้านาที
record_smarthome_7000043_1939.wav,เปิดเครื่องฟอกอากาศในห้องนั่งเล่น
record_smarthome_7000025_342.wav,ปิดกล้องวงจรทั้งบ้าน
record_smarthome_7000020_1920.wav,เปิดเครื่องปรับอากาศ
record_smarthome_7000036_2439.wav,เปิดไฟเหนือโต๊ะอาหาร
record_smarthome_7000020_1822.wav,เปิดหน้าต่างให้หน่อยอยากรับลมเย็นข้างนอก
record_smarthome_7000029_992.wav,ล็อกประตูที่จอดรถให้ฉันหน่อย
record_smarthome_7000029_1475.wav,เปิดน้ำเย็นผสมให้หน่อย
record_smarthome_7000023_1057.wav,ห้องมืดจังเปิดไฟให้ฉันที
record_smarthome_7000043_1387.wav,เปิดทีวีในห้องอาหาร
record_smarthome_7000016_476.wav,ปิดผ้าม่านห้องอาหาร
record_smarthome_7000020_94.wav,ช่วยเปิดพัดลมดูดอากาศด้วยนะ
record_smarthome_7000051_308.wav,ปรับแสงไฟให้สว่างขึ้น
record_smarthome_7000019_1957.wav,เปิดเครื่องสูบลม
record_smarthome_7000053_1519.wav,เปิดประตูหน้าบ้านในอีกสามสิบนาที
record_smarthome_7000041_29.wav,กวาดพื้นห้องนั่งเล่นให้สะอาด
record_smarthome_7000023_1017.wav,วันนี้อากาศดีเปิดพัดลมเบอร์สามที
record_smarthome_7000044_1619.wav,เปิดพัดลมห้องนั่งเล่นเบอร์สามและกดส่าย
record_smarthome_7000051_296.wav,ปรับเป็นน้ำเย็น
record_smarthome_7000032_913.wav,พัดลมหยุดส่าย
record_smarthome_7000050_1698.wav,เปิดระบบกล้องวงจรปิดบริเวณที่จอดรถทีเพื่อความปลอดภัย
record_smarthome_7000023_555.wav,ปิดม่านในห้องน้ำอีกสิบนาที
record_smarthome_7000050_190.wav,ต้มน้ำร้อนในกระติก
record_smarthome_7000028_345.wav,ปิดกล้องวงจรปิดที่ทำงาน
record_smarthome_7000021_50.wav,จับเวลาสักสิบห้านาที
record_smarthome_7000053_1202.wav,เปลี่ยนช่องโทรทัศน์
record_smarthome_7000027_130.wav,ตรวจสอบที่รองอเนกประสงค์ในห้องครัวในอีกสิบนาที
record_smarthome_7000026_2015.wav,เปิดเพลงคลาสสิกสร้างบรรยากาศ
record_smarthome_7000032_863.wav,ปิดไฟเมื่อไม่มีคนอยู่
record_smarthome_7000034_25.wav,กรุณาเปิดแอร์ห้องอาหารในอีกสามสิบนาที
record_smarthome_7000022_2235.wav,เปิดไฟกระพริบ
record_smarthome_7000016_582.wav,ปิดสัญญาณการขโมยเมื่อมีการใช้รถ
record_smarthome_7000019_1945.wav,เปิดเครื่องย่อยสลายขยะเศษอาหาร
record_smarthome_7000026_1512.wav,เปิดประตูบ้านให้ฉันที
record_smarthome_7000028_1909.wav,เปิดเครื่องทำน้ำอุ่นอุณหภูมิกลาง
record_smarthome_7000050_2316.wav,เปิดไฟที่ทางเดินให้สว่างที่สุด
record_smarthome_7000040_1055.wav,หันพัดลมมาทางนี้หน่อย
record_smarthome_7000043_696.wav,ปิดแอร์ภายในห้องครัว
record_smarthome_7000040_1415.wav,เปิดน้ำซิงค์ล้างจาน
record_smarthome_7000026_220.wav,บีบยาสีฟันให้ฉันหน่อย
record_smarthome_7000025_1205.wav,เปลี่ยนช่องโทรทัศน์เป็นช่องหนึ่ง
record_smarthome_7000021_517.wav,ปิดพัดลมในห้องนั่งเล่น
record_smarthome_7000054_827.wav,ปิดไฟห้องครัวในอีกสิบห้านาทีนะ
record_smarthome_7000035_1664.wav,เปิดพัดลมในห้องโถง
record_smarthome_7000023_1458.wav,เปิดน้ำอุ่นในอ่างอาบน้ำความร้อนสามสิบห้าองศาเซลเซียสให้เต็มอ่าง
record_smarthome_7000040_1811.wav,เปิดหน้าต่างห้องครัวเดี๋ยวนี้
record_smarthome_7000039_772.wav,ปิดไฟทางเดิน
record_smarthome_7000038_2467.wav,เปิดไฟในห้อง
record_smarthome_7000038_2209.wav,เปิดโหมดสปาในห้องน้ำ
record_smarthome_7000044_2434.wav,เปิดไฟเพดานห้องอาหาร
record_smarthome_7000020_1948.wav,เปิดเครื่องระบายอากาศหน่อย
record_smarthome_7000050_2638.wav,โทรออกเบอร์หนึ่งหนึ่งสองสอง
record_smarthome_7000018_2247.wav,เปิดไฟชั้นวางของในห้องครัว
record_smarthome_7000031_1905.wav,เปิดเครื่องทำน้ำอุ่นด้วยอุณหภูมิสามสิบองศาเซลเซียส
record_smarthome_7000052_1376.wav,เปิดทีวีที่ห้องโถง
record_smarthome_7000033_2269.wav,เปิดไฟตรงโต๊ะอาหารให้หน่อย
record_smarthome_7000039_1780.wav,เปิดวิทยุให้ฟังหน่อย
record_smarthome_7000042_604.wav,ปิดเครื่องดูดควันอีกสองนาที
record_smarthome_7000035_2054.wav,เปิดเพลงเต้นรำ
record_smarthome_7000034_2549.wav,เพิ่มเสียงทีวีเป็นสามสิบ
record_smarthome_7000036_14.wav,กดยาสีฟัน
record_smarthome_7000053_1295.wav,เปิดก๊อกน้ำ
record_smarthome_7000054_1600.wav,เปิดพัดลมระบายอากาศห้องครัว
record_smarthome_7000052_774.wav,ปิดไฟทางเดินเข้าครัว
record_smarthome_7000021_1393.wav,เปิดทีวีไปที่ช่องสามสิบสอง
record_smarthome_7000043_399.wav,ปิดที่เก็บกุญแจรถ
record_smarthome_7000016_2270.wav,เปิดไฟตอนหกโมงเย็น
record_smarthome_7000052_723.wav,ปิดแอร์ในอีกสิบนาที
record_smarthome_7000029_2153.wav,เปิดแอร์เมื่อฉันพูดว่าเปิดแอร์
record_smarthome_7000050_434.wav,ปิดประตูทางเข้าสำหรับรถจักรยานยนต์
record_smarthome_7000017_172.wav,ตั้งเวลาอบขนม
record_smarthome_7000044_2313.wav,เปิดไฟที่ชั้นวางในห้องเก็บของให้หน่อย
record_smarthome_7000029_699.wav,ปิดแอร์ห้องนั่งเล่น
